locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,latitude,longitude,hours_of_operation
https://redlandsgrill.com/locations/,Hoover,3320 Galleria Cir,Hoover, Alabama,35244,US,<MISSING>,2057339995,<MISSING>,33.376369,-86.8065664,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Englewood,9709 E County Line Rd,Englewood, Colorado,80112,US,<MISSING>,3037088432,<MISSING>,39.5687395,-104.8735749,Mon-Sat: 11am-10pm; Sun: 11am-9pm
https://redlandsgrill.com/locations/,Boca Raton,1400 Glades Rd,Boca Raton, Florida,33431,US,<MISSING>,5613479875,<MISSING>,26.3656423,-80.1120068,Sun-Thu: 11:30am-10pm; Fri-Sat: 11:30am-11pm
https://redlandsgrill.com/locations/,Jacksonville,10296 Bistro Dr,Jacksonville, Florida,32246,US,<MISSING>,9049967147,<MISSING>,30.2528419,-81.5249947,Mon-Thu: 11am-10pm; Fri-Sat: 11am-11pm; Sun: 11am-9pm
https://redlandsgrill.com/locations/,Palm Beach Gardens,4625 PGA Blvd,Palm Beach Gardens, Florida,33418,US,<MISSING>,5616942711,<MISSING>,26.8387216,-80.1073433,Sun-Thu: 11:30am-10pm; Fri-Sat: 11:30am-11pm
https://redlandsgrill.com/locations/,Plantation,8550 W Broward Blvd,Plantation, Florida,33324,US,<MISSING>,9549168837,<MISSING>,26.1202226,-80.2631519,Sun-Thu: 11:30am-10pm; Fri-Sat: 11:30am-11pm
https://redlandsgrill.com/locations/,Fort Lauderdale,2415 N. Federal Hwy,Fort Lauderdale, Florida,33305,US,<MISSING>,9545639077,<MISSING>,26.1570853,-80.1182132,Sun-Thu: 11:30am-10pm; Fri-Sat: 11:30am-11pm
https://redlandsgrill.com/locations/,Tampa,913 N Dale Mabry Hwy,Tampa, Florida,33609,US,<MISSING>,8133549006,<MISSING>,27.9517202,-82.5040404,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Atlanta,4701 Ashford Dunwoody Rd,Atlanta, Georgia,30338,US,<MISSING>,7705120153,<MISSING>,33.9320238,-84.3369373,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm; Sun Brunch: 10am-2pm
https://redlandsgrill.com/locations/,Peachtree Corners,5245 Peachtree Pkwy,Peachtree Corners, Georgia,30092,US,<MISSING>,7702639755,<MISSING>,33.9783497,-84.2180988,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Atlanta,2860 Cumberland Mall SE      Suite 1640,Atlanta, Georgia,30339,US,<MISSING>,6783059229,<MISSING>,<MISSING>,<MISSING>,Mon-Thu: 11am-10pm; Fri: 11am-10:30pm; Sat: 12pm-10:30pm; Sun: 12pm-9:30pm
https://redlandsgrill.com/locations/,Duluth,5800 State Bridge Road,Duluth, Georgia,30097,US,<MISSING>,7704760102,<MISSING>,<MISSING>,<MISSING>,Mon-Thu: 4pm-10pm; Fri: 5pm-10:30pm; Sat: 4pm-10:30pm; Sun: 11am-9:30pm; Sunday Brunch: 11am-4pm; Happy Hour: Sunday – Thursday:  4pm to close.
https://redlandsgrill.com/locations/,Roswell,10524 Alpharetta Highway,Roswell, Georgia,30076,US,<MISSING>,6784617900,<MISSING>,<MISSING>,<MISSING>,Mon-Thur: 11am-9:30pm; Fri-Sat: 11am-10pm; Sun: 11am-9pm; Sunday Brunch: 11am-4pm
https://redlandsgrill.com/locations/,Oak Brook,1410 16th St,Oak Brook, Illinois,60523,US,<MISSING>,6305738180,<MISSING>,41.8558815,-87.9550248,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Northbrook,4077 Lake Cook Rd,Northbrook, Illinois,60062,US,<MISSING>,8475643093,<MISSING>,42.1523835,-87.8772386,Mo – Fri 11am – 10pm; Sat 11:30am – 10pm; Sun 11:30am – 9pm
https://redlandsgrill.com/locations/,Deer Park,20504 N. Rand Road,Deer Park, Illinois,60010,US,<MISSING>,8477191596,<MISSING>,42.1611891,-88.0520967,Mon-Thu: 5pm-9:30pm; Fri: 4pm-10pm; Sat: 11am-10pm; Sun: 11am-9pm; Sunday Brunch: 11am-4pm
https://redlandsgrill.com/locations/,Overland Park,11471 Metcalf Ave,Overland Park, Kansas,66210,US,<MISSING>,9134691995,<MISSING>,38.9180505,-94.6666038,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Lexington,"The Summit at Fritz Farm, 4081 Finn Way",Lexington, Kentucky,40503,US,<MISSING>,8596870099,<MISSING>,37.9769882,-84.5287087,Sun – Thur: 11am – 10pm; Fri – Sat: 11am – 11pm
https://redlandsgrill.com/locations/,Louisville,102 Oxmoor Ct,Louisville, Kentucky,40222,US,<MISSING>,5023392206,<MISSING>,38.248494,-85.6171443,Mon-Thu: 11am-10pm; Fri-Sat: 11am-10pm; Sun: 11am-9pm
https://redlandsgrill.com/locations/,Louisville,3900 Summit Plaza Drive,Louisville, Kentucky,40241,US,<MISSING>,5024298944,<MISSING>,<MISSING>,<MISSING>,Mon-Fri: 5pm-10pm; Sat: 4pm-10pm; Sun: 11am-9pm; Sunday Brunch: 11am-4pm
https://redlandsgrill.com/locations/,Baton Rouge,6457 Bluebonnet Blvd,Baton Rouge, Louisiana,70836,US,<MISSING>,2257668630,<MISSING>,30.3919114,-91.0902133,Sun-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Annapolis,2190 Annapolis Mall,Annapolis, Maryland,21401,US,<MISSING>,4102248312,<MISSING>,<MISSING>,<MISSING>,Mon-Thu: 11:30am-9:30pm; Fri-Sat: 11:30am-10:30pm; Sun: 11:30am-9pm
https://redlandsgrill.com/locations/,Towson,825 Dulaney Valley Rd. Suite 1157,Towson, Maryland,21204,US,<MISSING>,4105835250,<MISSING>,<MISSING>,<MISSING>,Mon-Thu: 11:30am-10pm; Fri-Sat: 11:30am-10:30pm; Sun: 11:30am-9pm
https://redlandsgrill.com/locations/,Livonia,19200 Haggerty Rd,Livonia, Michigan,48152,US,<MISSING>,7344649220,<MISSING>,42.4261155,-83.4330173,Sun: 11:30am-10pm; Mon-Thu: 11am-10pm; Fri-Sat: 11am-11pm
https://redlandsgrill.com/locations/,Troy,2800 W Big Beaver Rd,Troy, Michigan,48084,US,<MISSING>,2488168379,<MISSING>,42.5624991,-83.1844924,Mon-Thu: 11am-10pm; Fri-Sat: 11am-11pm; Sun: 11:30am-9pm
https://redlandsgrill.com/locations/,West Bloomfield,7440 Orchard Lake Rd,West Bloomfield, Michigan,48322,US,<MISSING>,2485388349,<MISSING>,42.5292532,-83.3609602,Mon-Sat: 11am-10pm; Sun: 12pm-9pm
