"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://www.cvs.com/store-locator/philadelphia-pa-pharmacies/store-details/storeid=1545","CVS Pharmacy at 1500 SPRUCE STREET PHILADELPHIA, PA 19102","1500 SPRUCE STREET","PHILADELPHIA","PA","19102","US","1545","2157903290","Healthhub_Ind","39.9471","-75.1667","cvs.com","MON: 07:00-00:00, TUE: 07:00-00:00, WED: 07:00-00:00, THU: 07:00-00:00, FRI: 07:00-00:00, SAT: 07:00-00:00, SUN: 07:00-00:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/philadelphia-pa-pharmacies/store-details/storeid=371","CVS Pharmacy at 6501 HARBISON AVENUE PHILADELPHIA, PA 19149","6501 HARBISON AVENUE","PHILADELPHIA","PA","19149","US","371","2153334300","Healthhub_Ind","40.0346","-75.0634","cvs.com","MON: Open 24 Hours-Open 24 Hours, TUE: Open 24 Hours-Open 24 Hours, WED: Open 24 Hours-Open 24 Hours, THU: Open 24 Hours-Open 24 Hours, FRI: Open 24 Hours-Open 24 Hours, SAT: Open 24 Hours-Open 24 Hours, SUN: Open 24 Hours-Open 24 Hours","<MISSING>","store_number"
"https://www.cvs.com/store-locator/philadelphia-pa-pharmacies/store-details/storeid=8984","CVS Pharmacy at 6701 RIDGE AVE., BUILDING 1 PHILADELPHIA, PA 19128","6701 RIDGE AVE., BUILDING 1","PHILADELPHIA","PA","19128","US","8984","2154834179","Healthhub_Ind","40.041","-75.2238","cvs.com","MON: 07:00-23:00, TUE: 07:00-23:00, WED: 07:00-23:00, THU: 07:00-23:00, FRI: 07:00-23:00, SAT: 07:00-23:00, SUN: 07:00-23:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/cherry-hill-nj-pharmacies/store-details/storeid=2235","CVS Pharmacy at 600 KINGS HWY N., CORNER OF CHAPEL AVENUE CHERRY HILL, NJ 08034","600 KINGS HWY N., CORNER OF CHAPEL AVENUE","CHERRY HILL","NJ","08034","US","2235","8564822282","Healthhub_Ind","39.9249","-74.9998","cvs.com","MON: Open 24 Hours-Open 24 Hours, TUE: Open 24 Hours-Open 24 Hours, WED: Open 24 Hours-Open 24 Hours, THU: Open 24 Hours-Open 24 Hours, FRI: Open 24 Hours-Open 24 Hours, SAT: Open 24 Hours-Open 24 Hours, SUN: Open 24 Hours-Open 24 Hours","<MISSING>","store_number"
"https://www.cvs.com/store-locator/runnemede-nj-pharmacies/store-details/storeid=836","CVS Pharmacy at 824 BLACK HORSE PIKE RUNNEMEDE, NJ 08078","824 BLACK HORSE PIKE","RUNNEMEDE","NJ","08078","US","836","8569395656","Healthhub_Ind","39.8566","-75.0747","cvs.com","MON: 08:00-00:00, TUE: 08:00-00:00, WED: 08:00-00:00, THU: 08:00-00:00, FRI: 08:00-00:00, SAT: 08:00-00:00, SUN: 08:00-00:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/jenkintown-pa-pharmacies/store-details/storeid=1193","CVS Pharmacy at 835 OLD YORK RD. JENKINTOWN, PA 19046","835 OLD YORK RD.","JENKINTOWN","PA","19046","US","1193","2158862923","Healthhub_Ind","40.1059","-75.1236","cvs.com","MON: Open 24 Hours-Open 24 Hours, TUE: Open 24 Hours-Open 24 Hours, WED: Open 24 Hours-Open 24 Hours, THU: Open 24 Hours-Open 24 Hours, FRI: Open 24 Hours-Open 24 Hours, SAT: Open 24 Hours-Open 24 Hours, SUN: Open 24 Hours-Open 24 Hours","<MISSING>","store_number"
"https://www.cvs.com/store-locator/philadelphia-pa-pharmacies/store-details/storeid=740","CVS Pharmacy at 10901C BUSTLETON AVENUE PHILADELPHIA, PA 19116","10901C BUSTLETON AVENUE","PHILADELPHIA","PA","19116","US","740","2156772122","Healthhub_Ind","40.1123","-75.023","cvs.com","MON: 08:00-22:00, TUE: 08:00-22:00, WED: 08:00-22:00, THU: 08:00-22:00, FRI: 08:00-22:00, SAT: 08:00-22:00, SUN: 08:00-22:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/cherry-hill-nj-pharmacies/store-details/storeid=1146","CVS Pharmacy at 100 SPRINGDALE RD,, HOLLY RAVINE PLAZA CHERRY HILL, NJ 08003","100 SPRINGDALE RD,, HOLLY RAVINE PLAZA","CHERRY HILL","NJ","08003","US","1146","8564285909","Healthhub_Ind","39.861","-74.9761","cvs.com","MON: 07:00-00:00, TUE: 07:00-00:00, WED: 07:00-00:00, THU: 07:00-00:00, FRI: 07:00-00:00, SAT: 07:00-00:00, SUN: 07:00-00:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/bryn-mawr-pa-pharmacies/store-details/storeid=6902","CVS Pharmacy at 1218 E. LANCASTER AVE BRYN MAWR, PA 19010","1218 E. LANCASTER AVE","BRYN MAWR","PA","19010","US","6902","6105191920","Healthhub_Ind","40.0255","-75.327","cvs.com","MON: 07:00-23:00, TUE: 07:00-23:00, WED: 07:00-23:00, THU: 07:00-23:00, FRI: 07:00-23:00, SAT: 07:00-23:00, SUN: 07:00-23:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/folsom-pa-pharmacies/store-details/storeid=2867","CVS Pharmacy at 1937 MACDADE BLVD FOLSOM, PA 19033","1937 MACDADE BLVD","FOLSOM","PA","19033","US","2867","6102371302","Healthhub_Ind","39.8969","-75.3146","cvs.com","MON: 07:00-23:00, TUE: 07:00-23:00, WED: 07:00-23:00, THU: 07:00-23:00, FRI: 07:00-23:00, SAT: 07:00-23:00, SUN: 07:00-23:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/springfield-pa-pharmacies/store-details/storeid=2582","CVS Pharmacy at 795 BALTIMORE PIKE SPRINGFIELD, PA 19064","795 BALTIMORE PIKE","SPRINGFIELD","PA","19064","US","2582","6106905100","Healthhub_Ind","39.9166","-75.3326","cvs.com","MON: 08:00-22:00, TUE: 08:00-22:00, WED: 08:00-22:00, THU: 08:00-22:00, FRI: 08:00-23:00, SAT: 08:00-23:00, SUN: 08:00-22:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/plymouth-meeting-pa-pharmacies/store-details/storeid=10825","CVS Pharmacy at 2400 BUTLER PIKE PLYMOUTH MEETING, PA 19462","2400 BUTLER PIKE","PLYMOUTH MEETING","PA","19462","US","10825","6109411291","Healthhub_Ind","40.1097","-75.2729","cvs.com","MON: 07:00-23:00, TUE: 07:00-23:00, WED: 07:00-23:00, THU: 07:00-23:00, FRI: 07:00-23:00, SAT: 07:00-23:00, SUN: 07:00-22:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/ridley-park-pa-pharmacies/store-details/storeid=766","CVS Pharmacy at 410 EAST CHESTER PIKE RIDLEY PARK, PA 19078","410 EAST CHESTER PIKE","RIDLEY PARK","PA","19078","US","766","6105322400","Healthhub_Ind","39.8778","-75.3166","cvs.com","MON: 08:00-22:00, TUE: 08:00-22:00, WED: 08:00-22:00, THU: 08:00-22:00, FRI: 08:00-23:00, SAT: 08:00-23:00, SUN: 08:00-22:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/marlton-nj-pharmacies/store-details/storeid=837","CVS Pharmacy at 360 RTE 73 SOUTH, 360 RTE 73 NORTHBOUND MARLTON, NJ 08053","360 RTE 73 SOUTH, 360 RTE 73 NORTHBOUND","MARLTON","NJ","08053","US","837","8565967010","Healthhub_Ind","39.8882","-74.9229","cvs.com","MON: 07:00-00:00, TUE: 07:00-00:00, WED: 07:00-00:00, THU: 07:00-00:00, FRI: 07:00-00:00, SAT: 07:00-00:00, SUN: 07:00-00:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/mount-laurel-nj-pharmacies/store-details/storeid=668","CVS Pharmacy at 3110 ROUTE 38 MOUNT LAUREL, NJ 08054","3110 ROUTE 38","MOUNT LAUREL","NJ","08054","US","668","8562357126","Healthhub_Ind","39.9702","-74.8734","cvs.com","MON: Open 24 Hours-Open 24 Hours, TUE: Open 24 Hours-Open 24 Hours, WED: Open 24 Hours-Open 24 Hours, THU: Open 24 Hours-Open 24 Hours, FRI: Open 24 Hours-Open 24 Hours, SAT: Open 24 Hours-Open 24 Hours, SUN: Open 24 Hours-Open 24 Hours","<MISSING>","store_number"
"https://www.cvs.com/store-locator/woodlyn-pa-pharmacies/store-details/storeid=2785","CVS Pharmacy at 1306 MACDADE BLVD. WOODLYN, PA 19094","1306 MACDADE BLVD.","WOODLYN","PA","19094","US","2785","6105217011","Healthhub_Ind","39.877","-75.3449","cvs.com","MON: 08:00-22:00, TUE: 08:00-22:00, WED: 08:00-22:00, THU: 08:00-22:00, FRI: 08:00-23:00, SAT: 08:00-23:00, SUN: 08:00-22:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/swarthmore-pa-pharmacies/store-details/storeid=743","CVS Pharmacy at 755 S. CHESTER RD. SWARTHMORE, PA 19081","755 S. CHESTER RD.","SWARTHMORE","PA","19081","US","743","6103289160","Healthhub_Ind","39.8889","-75.3538","cvs.com","MON: 08:00-22:00, TUE: 08:00-22:00, WED: 08:00-22:00, THU: 08:00-22:00, FRI: 08:00-22:00, SAT: 08:00-22:00, SUN: 08:00-22:00","<MISSING>","store_number"
"https://www.cvs.com/store-locator/king-of-prussia-pa-pharmacies/store-details/storeid=2481","CVS Pharmacy at 312 SOUTH HENDERSON RD KING OF PRUSSIA, PA 19406","312 SOUTH HENDERSON RD","KING OF PRUSSIA","PA","19406","US","2481","6102051264","Healthhub_Ind","40.0914","-75.3585","cvs.com","MON: 07:00-22:00, TUE: 07:00-22:00, WED: 07:00-22:00, THU: 07:00-22:00, FRI: 07:00-22:00, SAT: 08:00-22:00, SUN: 08:00-22:00","<MISSING>","store_number"
