"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"puttputt.com","https://puttputt.com/burlington/hoursinfo","Putt-Putt Fun Center","1340 N Church St.","Burlington","NC","27217","US","<MISSING>","(336) 228-6217","<MISSING>","36.0980877","-79.4161925","Monday - Thursday: 2pm - 9pm Friday: 12noon - 10pm Saturday: 10am - 10pm Sunday: 12noon - 10pm"
"puttputt.com","https://puttputt.com/hickory/hoursinfo","Putt-Putt Fun Center","533 7th Avenue Place SW","Hickory","NC","28601","US","<MISSING>","(828) 327-2316","<MISSING>","35.744328","-81.3449488","Thursday: 5pm to 9pm Friday: 5pm to 9pm Saturday: Noon to 9pm Sunday: 1pm to 9pm"
"puttputt.com","https://puttputt.com/hope-mills/hoursinfo","Putt-Putt Hope Mills","3311 Footbridge Ln.","Fayetteville","NC","<MISSING>","US","<MISSING>","910-424-7888","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"puttputt.com","https://puttputt.com/wilson/hoursinfo","Putt-Putt Fun Center","418 Ward Blvd.","Wilson","NC","27893","US","<MISSING>","(252) 237-6225","<MISSING>","35.7097973","-77.9266403","Friday: 6pm - 9pm Saturday: 2pm - 9pm Sunday: 2pm - 9pm"
"puttputt.com","https://puttputt.com/high-point/hoursinfo","Putt-Putt Fun Center","2418 N Main St.","High Point","NC","27260","US","<MISSING>","(336) 869-4273","<MISSING>","35.9883617","-80.0255672","Monday-Thursday: 10am-10pm Friday: 10am-11pm Saturday: 9am-11pm Sunday: 1pm-10pm"
"puttputt.com","https://puttputt.com/white-lake/hoursinfo","Putt-Putt Fun Center","1608 White Lake Dr.","Elizabethtown","NC","28337","US","<MISSING>","(910) 862-4064","<MISSING>","34.6356136","-78.4841489","<MISSING>"
"puttputt.com","https://puttputt.com/bristol/hoursinfo","Putt-Putt Fun Center","319 Bluff City Hwy.","Bristol","TN","37620","US","<MISSING>","(423) 764-7511","<MISSING>","36.5701429","-82.1914028","<MISSING>"
"puttputt.com","https://puttputt.com/locations-tn/","Putt-Putt Fun Center","164 West End Ave.","Knoxville","TN","<INACCESSIBLE>","US","<MISSING>","865-675-5558","<MISSING>","<MISSING>","<MISSING>","<INACCESSIBLE>"
"puttputt.com","https://puttputt.com/locations-tn/","Putt-Putt Fun Center","10770 Lebanon Rd.","Mount Juliet","TN","<INACCESSIBLE>","US","<MISSING>","615-754-2744","<MISSING>","<MISSING>","<MISSING>","<INACCESSIBLE>"
"puttputt.com","https://puttputt.com/kingsport/hoursinfo","Putt-Putt Fun Center","346 W Stone Dr.","Kingsport","TN","37660","US","<MISSING>","(423) 247-3531","<MISSING>","36.5602415","-82.5578766","<MISSING>"
"puttputt.com","https://puttputt.com/locations-tn/","Putt-Putt Fun Center","5484 Summer Ave.","Memphis","TN","<INACCESSIBLE>","US","<MISSING>","901-386-2992","<MISSING>","<MISSING>","<MISSING>","<INACCESSIBLE>"
"puttputt.com","https://puttputt.com/erlanger/hoursinfo","Putt-Putt Fun Center","3143 Dixie Hwy.","Erlanger","KY","41018","US","<MISSING>","(859) 341-3144","<MISSING>","39.0181404","-84.5941721","<MISSING>"
"puttputt.com","https://puttputt.com/louisville/hoursinfo","Putt-Putt Fun Center","5720 Bardstown Road","Louisville","KY","40291","US","<MISSING>","(502) 239-7336","<MISSING>","38.1622187","-85.5958631","<MISSING>"
