"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","aliso-viejo","26611 Aliso Creek Rd"," Aliso Viejo","CA","92656","US","<MISSING>","(949) 360-8100","<MISSING>","33.5754911","-117.72449399999999","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","bakersfield","3111 Ming Ave. Ste. 470 Bakersfield"," CA 93304","CA","93304","US","<MISSING>","(661) 396-9010","<MISSING>","35.3384394","-119.03731749999997","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","beverly-hills","9601 Santa Monica Blvd"," Beverly Hills","CA","90210","US","<MISSING>","(310) 247-8300","<MISSING>","34.0697546","-118.40647490000003","Mon - Fri: 10am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","century-city","10250 Santa Monica Blvd. Suite 1590"," Los Angeles","CA","90067","US","<MISSING>","(310) 557-9095","<MISSING>","34.0599924","-118.4200376","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","corona-del-mar","2333 East Coast Hwy"," Newport Beach","CA","92625","US","<MISSING>","(949) 675-8101","<MISSING>","33.6045221","-117.8748314","Mon - Fri: 7am to 9:30pm Sat - Sun: 7am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","del-mar","12955 El Camino Real Suite G4"," San Diego","CA","92130","US","<MISSING>","(858) 523-9336","<MISSING>","32.95251758462233","-117.2321284576721","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","downtown-la","600 W 9th St"," Los Angeles","CA","90015","US","<MISSING>","(213) 489-4200","<MISSING>","34.0452366","-118.26113150000003","Mon - Fri: 8am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","glendale","400 N Brand Blvd"," Glendale","CA","91203","US","<MISSING>","(818) 291-4000","<MISSING>","34.1519035","-118.2543832","Mon - Fri: 8am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","irvine-los-olivos-village","8505 Irvine Center Dr"," Irvine","CA","92618","US","<MISSING>","(949) 679-9200","<MISSING>","33.6446131","-117.7448154","Mon - Fri: 8am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","irvine-park-place","3041 Michelson Dr"," Irvine","CA","92612","US","<MISSING>","(949) 260-9800","<MISSING>","33.673583","-117.84530699999999","Mon - Fri: 7am to 9:30pm Sat - Sun: 7am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","long-beach-lbx","4101 McGowen St. Ste. 100"," Long Beach","CA","90808","US","<MISSING>","(562) 420-1020","<MISSING>","33.830593","-118.14510660000002","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","mission-viejo","27741 Crown Valley Parkway"," Suite 212","CA","92691","US","<MISSING>","(949) 367-0442","<MISSING>","33.56144163679368","-117.67067670822144","Mon - Fri: 8am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","playa-vista","12751 Millennium Dr"," Los Angeles","CA","90094","US","<MISSING>","(424) 443-5042","<MISSING>","33.9764078","-118.41602119999999","Mon - Fri: 8am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","rancho-cucamonga","7903 Kew Ave Rancho Cucamonga"," CA 91739","CA","91739","US","<MISSING>","(909) 922-8082","<MISSING>","34.1100393","-117.53088760000003","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","riverside","1298 Galleria at Tyler"," Riverside","California","92503","US","<MISSING>","(951) 352-6318","<MISSING>","33.909612","-117.45699000000002","Mon - Fri: 8:00am to 9:30pm Sat - Sun: 8:00am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","santa-ana-main-place-mall","2810 Main Street"," Santa Ana","CA","92705","US","<MISSING>","(714) 973-1000","<MISSING>","33.7744784","-117.86742570000001","Mon - Fri: 10am to 9:30pm Sat - Sun: 8am to 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","santa-monica","312 Wilshire Blvd."," Santa Monica","CA","90401","US","<MISSING>","(424) 744-8854","<MISSING>","34.018464","-118.4986242","Mon - Fri: 8am - 9:30pm Sat - Sun: 8am - 9:30pm"
"https://paninikabobgrill.com/","https://paninikabobgrill.com/our-locations/#","woodland-hills","21600 Victory Blvd"," Los Angeles","CA","91367","US","<MISSING>","(818) 992-3330","<MISSING>","34.1872099","-118.6011039","Mon - Fri: 8am to 9:30pm Sat - Sun: 8am to 9:30pm"
