"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://brightpathkids.com","Airdrie","Suite 102, 960 Yankee Valley Blvd SE","Airdrie","AB","T4A 2E4","CA","<MISSING>","1-888-808-2252","<MISSING>","51.2720031","-113.9926433","6:30am - 6:00pm"
"https://brightpathkids.com","Acadia","236 Acadia Drive SE","Calgary","AB","T2J 0A5","CA","<MISSING>","1-888-808-2252","<MISSING>","50.9724585","-114.05877429999998","6:45am - 6:00pm"
"https://brightpathkids.com","Bermuda","3 Bermuda Road NW","Calgary","AB","T3K 1G5","CA","<MISSING>","1-888-808-2252","<MISSING>","51.1290349","-114.0802946","6:45am - 6:00pm"
"https://brightpathkids.com","Bowness","3711 73rd Street NW","Calgary","AB","T3B 2L6","CA","<MISSING>","1-888-808-2252","<MISSING>","51.0858259","-114.19386400000002","6:30am - 6:00pm"
"https://brightpathkids.com","Creekside","12630 Symons Valley Road NW","Calgary","AB","T3P 0A3","CA","<MISSING>","1-888-808-2252","<MISSING>","51.1676059","-114.13074089999998","6:00am - 6:00pm"
"https://brightpathkids.com","Deer Ridge","116 Deerview Drive SE","Calgary","AB","T2J 6G9","CA","<MISSING>","1-888-808-2252","<MISSING>","50.9315366","-114.02262539999998","7:00am - 6:00pm"
"https://brightpathkids.com","Falconridge","80 Falshire Drive NE","Calgary","AB","T3J 3A4","CA","<MISSING>","1-888-808-2252","<MISSING>","51.1055302","-113.94663279999997","6:30am - 6:00pm"
"https://brightpathkids.com","Forest Heights","3527 Fonda Way SE","Calgary","AB","T2A 6G2","CA","<MISSING>","1-888-808-2252","<MISSING>","51.0507837","-113.97424289999998","6:30am - 6:00pm"
"https://brightpathkids.com","Highland Park","4311 1A Street NW","Calgary","AB","T2K 0X8","CA","<MISSING>","1-888-808-2252","<MISSING>","51.09111979999999","-114.06613060000001","6:30am - 6:00pm"
"https://brightpathkids.com","Marlborough","4603 Marbank Drive NE","Calgary","AB","T2A 3V8","CA","<MISSING>","1-888-808-2252","<MISSING>","51.0632759","-113.96829860000003","6:30am - 6:00pm"
"https://brightpathkids.com","McKenzie Towne","97 McKenzie Towne Blvd SE","Calgary","AB","T2Z 3S7","CA","<MISSING>","1-888-808-2252","<MISSING>","50.9178534","-113.9591739","6:00am - 6:00pm"
"https://brightpathkids.com","Midnapore","155 Midridge Place SE","Calgary","AB","T2X 1E4","CA","<MISSING>","1-888-808-2252","<MISSING>","50.91977199999999","-114.05886900000002","7:00am - 6:00pm"
"https://brightpathkids.com","Millrise","3 Millside Drive SW","Calgary","AB","T2Y 2P1","CA","<MISSING>","1-888-808-2252","<MISSING>","50.9197623","-114.0808103","7:00am - 6:00pm"
