"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/alma.html","ALMA","308 Missouri St.","ALMA","KS","66401","US","<MISSING>","785-765-3308","<MISSING>","39.012962","-96.28941200000001","Monday11am - 8pm|Tuesday - Sunday 11am - 9pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/andover.html","ANDOVER","626 North Andover Rd","ANDOVER","KS","67002","US","<MISSING>","316-869-1221","<MISSING>","37.69625347977388","-97.13736418468463","Sunday - Thursday 11am  8:30pm|Friday  Saturday 11am - 9pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/atchison.html","ATCHISON","610 Commercial St.","ATCHISON","KS","66002","US","<MISSING>","913-367-4100","<MISSING>","39.56166957268135","-95.12039459870958","Sunday - Thursday 11am - 9pm|Friday  Saturday 11am - 10pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/auburn.html","AUBURN","844 Washington St.","AUBURN","KS","66402","US","<MISSING>","785-256-2061","<MISSING>","38.906992227223085","-95.8171199976763","Monday-Friday 11am - 2pm  4pm - 9pm|Saturday 11am - 9pm|Sunday 12am - 9pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/colby.html","COLBY","1100 West 4th","COLBY","KS","67701","US","<MISSING>","785-462-9977","<MISSING>","39.39756334196978","-101.05625317411523","Monday 4pm - 8pm|Tuesday -Thursday 4pm - 8pm|Friday  Saturday 4pm - 9pm|Closed Sunday"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/concordia.html","CONCORDIA","130 W. 6th","CONCORDIA","KS","66901","US","<MISSING>","785-243-4600","<MISSING>","39.57143099999994","-97.66051099999997","Sunday -Thursday 11am - 10pm|Friday  Saturday 11am - 11pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/conwaysprings.html","CONWAY SPRINGS","110 N. 5th","CONWAY SPRINGS","KS","67031","US","<MISSING>","620-456-2444","<MISSING>","37.391048","-97.64139100000001","Sunday - Thursday 11am - 9pm |Friday and Saturday 11am - 10pm "
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/eldorado.html","EL DORADO","1321 W. Central","EL DORADO","KS","67042","US","<MISSING>","316-322-8827","<MISSING>","37.817102","-96.86807400000001","Sunday-Thursday 11am - 10pm|Friday  Saturday 11am - 11pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/ellsworth.html","ELLSWORTH","105 N. Lincoln","ELLSWORTH","KS","67439","US","<MISSING>","785-472-5571","<MISSING>","38.72800600000001","-98.23011299999999","Monday  Tuesday 4pm - 9:30pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/emporia.html","EMPORIA","1003 Industrial Rd.","EMPORIA","KS","66801","US","<MISSING>","620-343-9114","<MISSING>","38.409921","-96.21725400000001","Sunday-Thursday 11am - 9:30pm|Friday  Saturday 11am - 10:30pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/eudora.html","EUDORA","1402 Church","EUDORA","KS","66025","US","<MISSING>","785-542-2121","<MISSING>","38.93527549999995","-95.09494910000004","Sunday-Thursday 11am - 9pm|Friday  Saturday 11am - 10pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/gardner.html","GARDNER","616 E. Main","GARDNER","KS","66030","US","<MISSING>","913-884-4444","<MISSING>","38.81109500000001","-94.91555799999999","Monday-Thursday 11am - 9pm | Friday  Saturday 11am - 10pm| Sunday 4pm - 9pm "
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/goodland.html","GOODLAND","402 E. 17th St.","GOODLAND","KS","67735","US","<MISSING>","785-890-5988","<MISSING>","39.341842","-101.707304","Every Day 11am - 9p"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/greatbend.html","GREAT BEND","1309 Main St.","GREAT BEND","KS","67530","US","<MISSING>","620-603-6272","<MISSING>","38.3648527","-98.76513560000001","Sun - Thu 10am - 9pm|Fri  Sat 10am - 10pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/hays.html","HAYS","2102 Vine","HAYS","KS","67601","US","<MISSING>","785-621-4922","<MISSING>","38.88792558070739","-99.33998956896718","Sun - Thu 10am - 9pm|Fri  Sat 10am - 10pm "
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/lenexa.html","LENEXA","8725 Bourgade St.","LENEXA","KS","66219","US","<MISSING>","913-888-1011","<MISSING>","38.97026247352506","-94.76689058035426","Monday - Thursday 11am - 9pm|Friday  Saturday 11am - 10pm|Sunday 11am - 8pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/marion.html","MARION","114 E. Main","MARION","KS","66861","US","<MISSING>","620-382-3821","<MISSING>","38.348282999999995","-97.02150200000001","11am-8pm Monday-Saturday|Closed Sunday|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/meriden.html","MERIDEN","7232 K-4","MERIDEN","KS","66512","US","<MISSING>","785-484-2323","<MISSING>","39.177012","-95.56971699999995","Saturday - Thursday 11am - 9pm|Friday 11am - 10pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/oskaloosa.html","OSKALOOSA","312 W. Washington St.Â","OSKALOOSA","KS","66066","US","<MISSING>","785-863-3161","<MISSING>","39.216915341902194","-95.31342231468668","Monday-Saturday 11am -9pm|Sunday 11am-8pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/perry.html","PERRY","510 E. Front","PERRY","KS","66073","US","<MISSING>","785-597-5133","<MISSING>","39.072573","-95.38811000000001","Sunday - Tuesday 11am - 8pm |Wednesday - Saturday 11am - 9pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/riley.html","RILEY","119 S. Broadway","RILEY","KS","66531","US","<MISSING>","785-485-2834","<MISSING>","39.29810103082926","-96.82762078429293","Sunday-Thursday 11am - 9pm|Friday  Saturday 11am - 10pm"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/stmarys.html","ST. MARYS","507 Bertrand (Hwy. 24)","ST. MARYS","KS","66536","US","<MISSING>","785-437-2900","<MISSING>","39.188924","-96.057458","Monday-Saturday 11am -9pm|Sunday 11am - 8pm|"
"https://gambinospizza.com","https://gambinospizza.com/stores/ks/silverlake.html","SILVER LAKE","404 Circle Dr.","SILVER LAKE","KS","66539","US","<MISSING>","785-582-4100","<MISSING>","39.094483000000004","-95.85655299999999","Monday-Friday 11am - 2pm  4pm - 9pm|Saturday 11am - 9pm|Sunday 12pm - 9pm"
