"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation","page_url"
"https://www.arhaus.com","Arhaus Birmingham, Alabama","309 Summit Blvd","Birmingham,","Alabama","35243","US","<MISSING>","(205) 970-9008","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 7:00 PM   Tues:  10:00 AM — 7:00 PM   Wed:  10:00 AM — 7:00 PM   Thu:  10:00 AM — 7:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  12:00 PM — 6:00 PM","https://www.arhaus.com/store/birmingham-al/"
"https://www.arhaus.com","Arhaus Phoenix, Arizona","2502 E Camelback Road","Phoenix,","Arizona","85016","US","<MISSING>","(602) 840-3198","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 8:00 PM   Tues:  10:00 AM — 8:00 PM   Wed:  10:00 AM — 8:00 PM   Thu:  10:00 AM — 8:00 PM   Fri:  10:00 AM — 8:00 PM   Sat:  10:00 AM — 8:00 PM   Sun:  12:00 PM — 6:00 PM","https://www.arhaus.com/store/phoenix-az/"
"https://www.arhaus.com","Arhaus Scottsdale, Arizona","7030 E Greenway Parkway","Scottsdale,","Arizona","85254","US","<MISSING>","(480) 607-4464","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 8:00 PM   Tues:  10:00 AM — 8:00 PM   Wed:  10:00 AM — 8:00 PM   Thu:  10:00 AM — 8:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  12:00 PM — 6:00 PM","https://www.arhaus.com/store/scottsdale-az/"
"https://www.arhaus.com","Arhaus San Diego, California","4545 La Jolla Village Drive","San Diego,","California","92122","US","<MISSING>","858-554-0476","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  11:00 AM — 7:00 PM","https://www.arhaus.com/store/sandiego/"
"https://www.arhaus.com","Arhaus Thousand Oaks, California","186 West Hillcrest Drive","Thousand Oaks,","California","91360","US","<MISSING>","(805) 857-7001","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  11:00 AM — 7:00 PM","https://www.arhaus.com/store/thousand-oaks-ca/"
"https://www.arhaus.com","Arhaus Torrance, California","21540 Hawthorne Blvd","Torrance,","California","90503","US","<MISSING>","(310) 214-4193","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 8:00 PM   Sun:  11:00 AM — 6:00 PM","https://www.arhaus.com/store/del-amo-ca/"
"https://www.arhaus.com","Arhaus Walnut Creek, California","33 Broadway Lane","Walnut Creek,","California","94598","US","<MISSING>","925-906-9540","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 7:00 PM   Sun:  11:00 AM — 6:00 PM","https://www.arhaus.com/store/walnut-creek-ca/"
"https://www.arhaus.com","Arhaus Boulder, Colorado","1755 29th Street","Boulder,","Colorado","80301","US","<MISSING>","(303) 449-1528","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  11:00 AM — 6:00 PM","https://www.arhaus.com/store/boulder/"
"https://www.arhaus.com","Arhaus Denver, Colorado","171 Clayton Lane","Denver,","Colorado","80206","US","<MISSING>","(303) 394-1001","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  11:00 AM — 6:00 PM","https://www.arhaus.com/store/denver-co/"
"https://www.arhaus.com","Arhaus Lone Tree, Colorado","8433 Park Meadows Center Drive","Lone Tree,","Colorado","80124","US","<MISSING>","(303) 799-3901","<MISSING>","<MISSING>","<MISSING>","Mon:  10:00 AM — 9:00 PM   Tues:  10:00 AM — 9:00 PM   Wed:  10:00 AM — 9:00 PM   Thu:  10:00 AM — 9:00 PM   Fri:  10:00 AM — 9:00 PM   Sat:  10:00 AM — 9:00 PM   Sun:  11:00 AM — 6:00 PM","https://www.arhaus.com/store/parkmeadows/"
