"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/commerical-loan-office","Annapolis Commercial Office ","1997 Annapolis Exchange Parkway, Suite 140","Annapolis","MD","21401","US","<MISSING>","410-266-9010","Branch","<MISSING>","<MISSING>","<MISSING>"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/commerical-loan-office","Canton Headquarters/Commercial Office ","3301 Boston Street","Baltimore","MD","21224","US","<MISSING>","410-750-0020","Branch","<MISSING>","<MISSING>","<MISSING>"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/commerical-loan-office","Ellicott City Commercial Office ","10161 Baltimore National Pike","Ellicott City","MD","21042 ","US","<MISSING>","410-465-6645","Branch","<MISSING>","<MISSING>","<MISSING>"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/commerical-loan-office","Newark Commercial Office ","200 Continental Drive, Suite 212 ","Newark","DE","19713","US","<MISSING>","<MISSING>","Branch","<MISSING>","<MISSING>","<MISSING>"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/anne-arundel-county/annapolis","Annapolis","1997 Annapolis Exchange Parkway","Annapolis","MD","21401","US","<MISSING>","410-266-6005","Branch","<MISSING>","<MISSING>","BranchHours:Monday-Friday:9:00am-4:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/anne-arundel-county/glen-burnie","Glen Burnie","305 Crain Highway South ","Glen Burnie","MD","21061","US","<MISSING>","410-761-6010","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm||DriveThruHours: Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/baltimore-city/canton-branch","Canton Branch","3301 Boston Street","Baltimore","MD","21224","US","<MISSING>","443-573-4800","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Friday:9:00am–5:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/baltimore-city/remington","Remington","2700 Remington Avenue Suite 100","Baltimore","MD","21211","US","<MISSING>","410-220-4500","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Friday:9:00am-4:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/dundalk","Dundalk","7860 Wise Avenue","Dundalk","MD","21222","US","<MISSING>","410-285-9335","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am-4:00pm|Friday:9:00am-6:00pm|Saturday:9:00am-12:00pm||DriveThruHours: Monday-Thursday:9:00am–5:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/parkville","Parkville","2028 East Joppa Road","Baltimore","MD","21234","US","<MISSING>","410-665-5190","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am-4:00pm|Friday:9:00am-6:00pm|Saturday:9:00am-12:00pm||Drive-ThruHours: Monday-Thursday:8:30am–5:00pm|Friday:8:30am–6:00pm|Saturday:9:00am–12:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/baltimore-county/timonium","Timonium","2129 York Road","Timonium","MD","21093","US","<MISSING>","410-666-8100","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–1:00pm||DriveThruHours: Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–1:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/baltimore-county/owings-mills","Owings Mills","4800 Painters Mill Road","Owings Mills","MD","21117","US","<MISSING>","410-363-4700","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm||DriveThruHours: Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/baltimore-county/white-marsh","White Marsh","10101 Philadelphia Road","Baltimore","MD","21237","US","<MISSING>","410-682-9688","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–1:00pm||DriveThruHours: Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–1:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/cecil-county/rising-sun","Rising Sun","6 Pearl Street","Rising Sun","MD","21911","US","<MISSING>","410-878-3355","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am-4:00pm|Friday:9:00am-6:00pm|Saturday:9:00am-12:00pm||DriveThruHours: Monday-Thursday:8:00am–5:00pm|Friday:8:00am–6:00pm|Saturday:9:00am–12:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/harford-county/aberdeen-branch","Aberdeen Branch","3 West Bel Air Avenue","Aberdeen","MD","21001","US","<MISSING>","410-272-6500","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am-4:00pm|Friday:9:00am-6:00pm|Saturday:9:00am-12:00pm||DriveThruHours: Monday-Thursday:8:30am–5:00pm|Friday:8:30am–6:00pm|Saturday:9:00am–12:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/harford-county/bel-air","Bel Air - New Location Coming Soon","12 A Bel Air South Parkway","Bel Air","MD","21015","US","<MISSING>","410-515-3000","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Friday:9:00am–4:00pm||Drive-ThruHours: Monday-Friday:9:00am–4:00pm"
"https://www.howardbank.com/branch-locations","https://www.howardbank.com/branch-locations/harford-county/hickory","Hickory - New Location Coming Soon","1403 Conowingo Road","Bel Air","MD","21014","US","<MISSING>","443-640-0160","Branch | ATM","<MISSING>","<MISSING>","BranchHours:Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm||Drive-ThruHours: Monday-Thursday:9:00am–4:00pm|Friday:9:00am–6:00pm|Saturday:9:00am–12:00pm"
