"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store5601","1601MainStreet","Alamosa","CO","81101","US","5601","719-589-9434","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store3501","3213MainStreet","Alamosa","CO","81101","US","3501","719-589-4637","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store3301","412DenverAvenue","Alamosa","CO","81101","US","3301","719-589-9164","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store5725","725StateAvenue","Alamosa","CO","81101","US","5725","719-589-2912","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6015","11185RalstonRd","Arvada","CO","80004","US","6015","303-423-5446","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store1340","15201E.HampdenAve","Aurora","CO","80014","US","1340","303-693-1887","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store1281","13694E.IliffAvenue","Aurora","CO","80014","US","1281","303-750-0061","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store5800","2400BayfieldParkway","Bayfield","CO","81122","US","5800","970-884-4094","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6140","12702LowellBlvd","Broomfield","CO","80020","US","6140","303-404-2550","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6112","1351EBridgeSt","Brighton","CO","80601","US","6112","719-630-3493","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6142","122SLincolnSt","Burlington","CO","80807","US","6142"," ","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6322","420RoyalGorgeBlvd","CañonCity","CO","81122","US","6322","719-276-8465","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6324","2075FremontDr.","CañonCity","CO","81212","US","6324","719-275-2176","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6326","3095EastHwy50","CañonCity","CO","81212","US","6326","719-275-9650","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6330","1501CentralStreet","CañonCity","CO","81212","US","6330","719-275-4038","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6328","1410ElmStreet","CañonCity","CO","81212","US","6328","719-275-0444","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
"http://altaconvenience.com/Find-a-Store","AltaConvenience-Store6122","1228RoyalGorgeBlvd","CañonCity","CO","81212","US","6122","719-275-6045","<MISSING>","<MISSING>","<MISSING>","<MISSING>"
