"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/auburn/36832/354-near-auburn-university/","Life Storage in Auburn (#354)","2020 S. College St.","Auburn","AL","36832","US","354","+13348873811","<MISSING>","32.56716","-85.5017","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 24-Hour Access Daily: 24-Hour Access Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/auburn/36830/327-near-red-oak/","Life Storage in Auburn (#327)","1231 Gatewood Dr.","Auburn","AL","36830","US","327","+13345021444","<MISSING>","32.63014","-85.45276","Office Hours Today: 12:00 pm - 4:00 pm Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: 12:00 pm - 4:00 pm Today: 12:00 pm - 4:00 pm Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: 12:00 pm - 4:00 pm Access Hours Daily: 7:00am - 9:00pm Daily: 7:00am - 9:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/auburn/36801/326-in-opelika/","Life Storage in Opelika (#326)","3951 Pepperell Pkwy","Opelika","AL","36801","US","326","+13347040700","<MISSING>","32.62893","-85.43872","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 7:00am - 9:00pm Daily: 7:00am - 9:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/birmingham/35216/65-in-hoover/","Life Storage in Hoover (#65)","3625 Lorna Road","Hoover","AL","35216","US","65","+12059889431","<MISSING>","33.3836510639","-86.7961991032","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 6:00am - 9:00pm Daily: 6:00am - 9:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/birmingham/35020/229-in-bessemer/","Life Storage in Bessemer (#229)","3551 Bessemer Super Hwy","Bessemer","AL","35020","US","229","+12054255599","<MISSING>","33.42557","-86.94485","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 6:00am - 9:00pm Daily: 6:00am - 9:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/birmingham/35242/173-near-meadowbrook/","Life Storage in Birmingham (#173)","6604 Walt Drive","Birmingham","AL","35242","US","173","+12059918427","<MISSING>","33.4137933","-86.6652039","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 6:00am - 9:00pm Daily: 6:00am - 9:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/birmingham/35215/64-near-center-point/","Life Storage in Birmingham (#64)","2630 Center Point Pkwy","Birmingham","AL","35215","US","64","+12058569791","<MISSING>","33.65352","-86.68289","Office Hours Today: 12:00 pm - 4:00 pm Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: 12:00 pm - 4:00 pm Today: 12:00 pm - 4:00 pm Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: 12:00 pm - 4:00 pm Access Hours Daily: 6:00am - 9:00pm Daily: 6:00am - 9:00pm Closings Thursday, 11/28: All DayFriday, 11/29: All Day Thursday, 11/28: All Day Friday, 11/29: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/foley/36535/363-near-bon-secour/","Life Storage in Foley (#363)","7905 State Highway 59","Foley","AL","36535","US","363","+12519556565","<MISSING>","30.33961","-87.68341","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 6:00am - 9:00pm Daily: 6:00am - 9:00pm Closings Thursday, 11/28: All DayFriday, 11/29: All DayFriday, 11/29: All Day Thursday, 11/28: All Day Friday, 11/29: All Day Friday, 11/29: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/alabama/foley/36535/352-near-bon-secour/","Life Storage in Foley (#352)","7775 State Highway 59","Foley","AL","36535","US","352","+12519705055","<MISSING>","30.33803","-87.68336","Office Hours Today: 12:00 pm - 4:00 pm Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: 12:00 pm - 4:00 pm Today: 12:00 pm - 4:00 pm Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: 12:00 pm - 4:00 pm Access Hours Daily: 6:00am - 10:00pm Daily: 6:00am - 10:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
"https://www.lifestorage.com/","https://www.lifestorage.com/storage-units/florida/pensacola/32506/356-near-myrtle-grove/","Life Storage in Pensacola (#356)","9113 W Highway 98","Pensacola","FL","32506","US","356","+18504585525","<MISSING>","30.40315","-87.33811","Office Hours Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Today: Closed Mon-Fri: 9:30 am - 6:00 pm Saturday: 8:30 am - 5:00 pm Sunday: Closed Access Hours Daily: 6:00am - 10:00pm Daily: 6:00am - 10:00pm Closings Thursday, 11/28: All Day Thursday, 11/28: All Day "
