"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.fusian.com/","[DOWNTOWN CINCINNATI]","600 Vine St.","Cincinnati","OH","45202","US","<MISSING>","513.421.7646","<MISSING>","39.1029011","-84.51297520000003","mon-sat: 11a – 7p
sun: closed"
"https://www.fusian.com/","[KENWOOD]","8060 Montgomery Rd.","Cincinnati","OH","45236","US","<MISSING>","513.745.9398","<MISSING>","39.206115955572706","-84.45846667949218","daily: 11a – 10p"
"https://www.fusian.com/","[HYDE PARK]","3780 Paxton Ave.","Cincinnati","OH","45209","US","<MISSING>","513.321.2111","<MISSING>","39.1459842","-84.42908369999998","daily: 11a – 10p"
"https://www.fusian.com/","[CLINTONVILLE]","4214 N. High St.","Columbus","OH","43214","US","<MISSING>","614.826.2392","<MISSING>","40.0481361","-83.01991959999998","daily: 11a – 10p"
"https://www.fusian.com/","[GRANDVIEW]","855 W. 5th Ave.","Columbus","OH","43212","US","<MISSING>","614.670.4323","<MISSING>","39.9874964","-83.0286317","daily: 11a – 10p"
"https://www.fusian.com/","[EASTON]","4190 Worth Ave.","Columbus","OH","43219","US","<MISSING>","614.532.8383","<MISSING>","40.0554101","-82.90736329999999","sun - thurs: 11a – 9p
fri - sat: 11a – 10p"
"https://www.fusian.com/","[BEAVERCREEK]","2733 Fairfield Commons","Beavercreek","OH","45431","US","<MISSING>","937.999.2772","<MISSING>","39.7675192","-84.05530110000001","sun - thurs: 11a – 9p
fri - sat: 11a – 10p"
"https://www.fusian.com/","[CENTERVILLE]","1024 Miamisburg-Centerville Rd.","Dayton","OH","45459","US","<MISSING>","937.259.8286","<MISSING>","39.62666919999999","-84.18910670000002","daily: 11a – 10p"
"https://www.fusian.com/","[DAYTON]","1200 Brown St.","Dayton","OH","45409","US","<MISSING>","937.223.5173","<MISSING>","39.7412545","-84.18187790000002","daily: 11a – 10p"
"https://www.fusian.com/","[TOLEDO]","3504 Secor Rd Suite 305","Toledo","OH","43606","US","<MISSING>","419.720.9500","<MISSING>","41.6840378","-83.62195600000001","daily: 11a – 10p"
