"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.bannerhealth.com/","banner-md-anderson-cancer-center-at-north-colorado-medical-center","1801 16th St.","Greeley","CO","80631","US","<MISSING>","(970) 810-3894","<MISSING>","40.4146785","-104.7101695","<MISSING>"
"https://www.bannerhealth.com/","cardiovascular-institute-of-north-colorado-heart-failure-clinic-16th","1801 16th Street, 3rd Floor","Greeley","CO","80631","US","<MISSING>","(970) 810-6953","<MISSING>","40.4146785","-104.7101695","<MISSING>"
"https://www.bannerhealth.com/","banner-family-pharmacy-16th","1801 16th St","Greeley","CO","80631","US","<MISSING>","(970) 810-4500","<MISSING>","40.4146785","-104.7101695","<MISSING>"
"https://www.bannerhealth.com/","north-colorado-medical-center-er","1801 16th St","Greeley","CO","80631","US","<MISSING>","(970) 810-4121","<MISSING>","40.4146785","-104.7101695","<MISSING>"
"https://www.bannerhealth.com/","north-colorado-medical-center","1801 16th St.","Greeley","CO","80631","US","<MISSING>","(970) 810-4121","<MISSING>","40.4146785","-104.7101695","<MISSING>"
"https://www.bannerhealth.com/","banner-health-clinic-palliative-care-16th","1801 16th St.","Greeley","CO","80631","US","<MISSING>","(970) 810-4543","<MISSING>","40.4146785","-104.7101695","<MISSING>"
"https://www.bannerhealth.com/","banner-md-anderson-cancer-center-at-banner-university","925 E. McDowell Rd.","Phoenix","AZ","85006","US","<MISSING>","(602) 521-3700 ","<MISSING>","33.4654265","-112.0610041","<MISSING>"
"https://www.bannerhealth.com/","banner-md-anderson-cancer-center-at-banner-desert","1400 S. Dobson Rd. ","Mesa","AZ","85202","US","<MISSING>","(480) 412-3808","<MISSING>","33.3899517","-111.8773528","<MISSING>"
"https://www.bannerhealth.com/","banner-desert-medical-center-er","1400 S Dobson Rd","Mesa","AZ","85202","US","<MISSING>","(480) 412-3000","<MISSING>","33.3899517","-111.8773528","<MISSING>"
"https://www.bannerhealth.com/","banner-family-pharmacy-dobson","1400 S Dobson Rd","Mesa","AZ","85202","US","<MISSING>","(480) 412-4250","<MISSING>","33.3899517","-111.8773528","<MISSING>"
